NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
Kobresia_simpliciuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	1.23112e-36	7.43108e-35	8.48191e-33	8.25096e-31	5.89806e-29	2.21573e-27	7.7785e-26	3.13485e-24	1.05822e-22	2.28511e-21	2.69221e-20	1.88263e-19	1.08714e-18	7.80709e-18	7.09082e-17	7.50974e-16	8.62589e-15	9.13191e-14	7.81927e-13	5.09351e-12	2.49328e-11	9.34924e-11	2.79305e-10	6.96002e-10	1.53484e-09	3.26438e-09	7.59611e-09	2.07346e-08	6.35882e-08	2.05194e-07	6.79776e-07	2.3528e-06	8.5162e-06	3.14601e-05	0.00011373	0.000386954	0.00120463	0.00336829	0.00836376	0.0183228	0.0353088	0.0598261	0.0892316	0.117376	0.136401	0.140159	0.127314	0.102086	0.0721065	0.0447688	0.0243962	0.0116642	0.00490051	0.00181612	0.000597852	0.000177685	5.00405e-05	1.63153e-05	
N13	4.92915e-26	1.96162e-25	1.36961e-24	1.29552e-23	1.44349e-22	1.66753e-21	1.84847e-20	1.88876e-19	1.74457e-18	1.44181e-17	1.06453e-16	7.05669e-16	4.24364e-15	2.33798e-14	1.18982e-13	5.63378e-13	2.50661e-12	1.06226e-11	4.35801e-11	1.75539e-10	6.99128e-10	2.74717e-09	1.05652e-08	3.94176e-08	1.41888e-07	4.92125e-07	1.64767e-06	5.3383e-06	1.67483e-05	5.07314e-05	0.000147221	0.000405745	0.00105218	0.00254462	0.0056939	0.0117108	0.0220238	0.0377247	0.0586887	0.0827518	0.105599	0.121836	0.127007	0.119566	0.101613	0.0779322	0.0539275	0.033665	0.0189608	0.00964066	0.00443322	0.00185265	0.000713216	0.000261737	9.81021e-05	4.14334e-05	2.09908e-05	1.33929e-05	
Carex_pauciflora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_backii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	2.77364e-38	1.38708e-36	1.29418e-34	1.10981e-32	7.6669e-31	3.85712e-29	1.5722e-27	6.13991e-26	2.02126e-24	5.05803e-23	9.26718e-22	1.25972e-20	1.2852e-19	1.12562e-18	1.10842e-17	1.204e-16	1.23833e-15	1.11146e-14	8.34007e-14	5.1558e-13	2.68373e-12	1.23456e-11	5.28038e-11	2.15237e-10	8.30117e-10	2.95941e-09	9.675e-09	3.00489e-08	9.7377e-08	3.56402e-07	1.39822e-06	5.52982e-06	2.12118e-05	7.74118e-05	0.00026494	0.000838258	0.00241082	0.00620747	0.0141527	0.0283842	0.0499781	0.0773965	0.105811	0.128239	0.138212	0.13257	0.112949	0.0851237	0.0564535	0.0327825	0.0166061	0.00732277	0.00281277	0.000946881	0.000286226	8.66497e-05	3.52685e-05	2.45744e-05	
N15	1.36123e-23	4.05659e-23	2.57805e-22	2.3125e-21	2.37391e-20	2.46114e-19	2.4319e-18	2.23723e-17	1.912e-16	1.52809e-15	1.14809e-14	8.07239e-14	5.25103e-13	3.11764e-12	1.67381e-11	8.10961e-11	3.5769e-10	1.46277e-09	5.69269e-09	2.16462e-08	8.19917e-08	3.11286e-07	1.17614e-06	4.35517e-06	1.55227e-05	5.23926e-05	0.000165257	0.000482293	0.00129291	0.00316722	0.00706439	0.0143112	0.0262888	0.043742	0.0658854	0.0898058	0.110763	0.123618	0.124859	0.114156	0.0944974	0.0708438	0.0481137	0.0296123	0.0165233	0.00836317	0.00384304	0.00160554	0.000611201	0.000212963	6.84607e-05	2.05729e-05	5.91525e-06	1.68009e-06	4.84889e-07	1.45663e-07	4.6533e-08	1.83456e-08	
Carex_rupestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_obtusata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	2.39621e-36	7.76854e-35	3.95692e-33	2.04094e-31	9.33465e-30	3.65794e-28	1.26179e-26	3.54806e-25	7.28034e-24	1.07023e-22	1.28217e-21	1.45322e-20	1.6076e-19	1.83841e-18	2.13268e-17	2.29983e-16	2.21602e-15	1.87821e-14	1.38071e-13	8.75787e-13	4.90512e-12	2.53475e-11	1.24532e-10	5.72589e-10	2.40022e-09	9.26616e-09	3.48954e-08	1.36341e-07	5.58318e-07	2.30531e-06	9.15954e-06	3.42608e-05	0.000119229	0.000382612	0.00112192	0.00297823	0.00709237	0.0150382	0.0282582	0.0470087	0.0694631	0.0918889	0.109998	0.120436	0.121368	0.112415	0.0948604	0.0719982	0.0485273	0.0287623	0.0149163	0.00678137	0.00279124	0.00119519	0.000701539	0.000620005	0.000617199	0.000613776	
Carex_nardina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	2.76023e-35	4.46574e-34	1.70618e-32	7.19138e-31	2.78211e-29	9.45448e-28	2.76551e-26	6.83707e-25	1.44895e-23	2.70186e-22	4.65502e-21	7.57395e-20	1.12315e-18	1.43172e-17	1.52627e-16	1.37568e-15	1.07214e-14	7.3262e-14	4.45828e-13	2.49023e-12	1.33432e-11	7.09911e-11	3.80499e-10	2.05496e-09	1.10808e-08	5.8412e-08	2.92457e-07	1.35503e-06	5.70737e-06	2.1705e-05	7.50038e-05	0.000236292	0.00068034	0.00179013	0.00429145	0.00931099	0.0181381	0.0315153	0.0486852	0.0671497	0.0836431	0.0956841	0.102552	0.104668	0.102096	0.0940208	0.0799834	0.061486	0.0420067	0.025267	0.0133783	0.00633849	0.00285682	0.00141647	0.000894593	0.000702905	0.000591534	0.000510795	
N18	5.09924e-24	2.15279e-23	2.0686e-22	2.69556e-21	3.73815e-20	4.9402e-19	5.95468e-18	6.41669e-17	6.17777e-16	5.3904e-15	4.34313e-14	3.24661e-13	2.22787e-12	1.37655e-11	7.5152e-11	3.58162e-10	1.49145e-09	5.50823e-09	1.85633e-08	5.90759e-08	1.83422e-07	5.69151e-07	1.78985e-06	5.72228e-06	1.84355e-05	5.8769e-05	0.000181109	0.000527619	0.00142651	0.00353167	0.0079359	0.0161006	0.0294166	0.0483633	0.0715838	0.0955018	0.115019	0.125242	0.123451	0.110242	0.0892217	0.0654453	0.0435073	0.0262253	0.0143535	0.00715437	0.00326523	0.00137563	0.00054039	0.000200042	7.02552e-05	2.33908e-05	7.32646e-06	2.13131e-06	5.67709e-07	1.37731e-07	3.11671e-08	8.02885e-09	
Carex_capillacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_leptalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	4.47662e-33	3.55099e-32	1.09766e-30	4.73408e-29	2.15719e-27	1.00068e-25	2.45325e-24	5.85333e-23	1.41467e-21	3.82317e-20	1.06711e-18	1.79647e-17	1.19136e-16	4.52425e-16	1.97946e-15	1.02273e-14	5.53741e-14	3.47227e-13	2.74533e-12	2.57987e-11	2.5875e-10	2.37451e-09	1.69434e-08	8.39211e-08	2.74821e-07	6.02613e-07	9.56031e-07	1.26537e-06	1.67514e-06	2.46516e-06	3.78695e-06	5.77222e-06	8.25813e-06	1.07457e-05	1.26625e-05	1.46749e-05	1.92898e-05	3.25973e-05	6.99031e-05	0.000171736	0.000451855	0.00122938	0.00329961	0.00823277	0.0181759	0.0344863	0.0558669	0.0781397	0.0961536	0.109026	0.117228	0.118504	0.111121	0.0938863	0.0682017	0.043953	0.0257727	0.0159152	
Uncinia_phleoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
