NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
Carex_pallescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_albursina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	2.58475e-06	6.87672e-06	2.21861e-05	7.22533e-05	0.000222494	0.00063298	0.0016484	0.00391424	0.0084582	0.0166103	0.0296256	0.047965	0.0704498	0.093849	0.113358	0.124088	0.123094	0.110646	0.090082	0.0664423	0.0444071	0.0268823	0.0147515	0.00734349	0.00331408	0.00135861	0.000507018	0.000171953	5.32799e-05	1.5173e-05	3.95077e-06	9.54809e-07	2.17595e-07	4.58833e-08	9.29605e-09	1.85837e-09	3.43258e-10	6.28233e-11	1.15827e-11	1.88906e-12	3.05294e-13	4.92406e-14	6.73582e-15	9.14287e-16	1.23878e-16	1.39449e-17	1.5768e-18	1.79847e-19	1.69459e-20	1.63473e-21	1.61516e-22	1.31482e-23	1.12025e-24	1.00859e-25	7.63567e-27	6.81336e-28	8.87569e-29	2.52559e-29	
Carex_pendula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	1.06568e-06	2.80102e-06	9.11828e-06	3.05368e-05	9.76928e-05	0.000290502	0.000794572	0.00199055	0.00455788	0.00952618	0.0181594	0.0315523	0.0499376	0.0719639	0.0943885	0.112625	0.122224	0.120613	0.10819	0.0882134	0.0653806	0.0440371	0.0269653	0.0150176	0.00760466	0.0035052	0.0014725	0.000563312	0.000196822	6.30466e-05	1.84564e-05	4.98443e-06	1.25787e-06	2.92742e-07	6.49187e-08	1.4248e-08	2.91247e-09	6.0459e-10	1.33245e-10	2.59513e-11	5.24206e-12	1.11385e-12	1.9279e-13	3.44077e-14	6.35633e-15	9.23868e-16	1.39435e-16	2.17861e-17	2.65295e-18	3.40859e-19	4.57393e-20	4.75541e-21	5.35495e-22	6.54641e-23	6.24237e-24	7.29857e-25	1.38074e-25	6.67364e-26	
Carex_hostiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_echinochloe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_dissitiflora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.0543539	0.0764978	0.0994642	0.118316	0.128193	0.126496	0.113869	0.0937992	0.0708903	0.0492179	0.0314489	0.0185136	0.010035	0.00501542	0.00231348	0.000983007	0.000385942	0.000140371	4.7072e-05	1.46826e-05	4.29456e-06	1.16137e-06	2.98599e-07	7.47415e-08	1.73452e-08	4.04405e-09	9.82413e-10	2.14003e-10	4.94087e-11	1.21222e-11	2.45312e-12	5.34166e-13	1.21727e-13	2.16548e-14	4.22714e-15	8.77525e-16	1.37822e-16	2.43674e-17	4.67198e-18	6.81984e-19	1.14643e-19	2.07613e-20	2.78511e-21	4.3611e-22	7.7947e-23	9.44717e-24	1.32849e-24	2.10741e-25	2.37905e-26	3.11668e-27	4.33487e-28	4.22798e-29	4.95224e-30	6.85956e-31	6.02627e-32	6.91867e-33	1.30621e-33	6.18669e-34	
N16	0.00160237	0.00287128	0.00541139	0.00995722	0.0172975	0.0280117	0.0421096	0.0587435	0.076088	0.0915484	0.10243	0.106656	0.103377	0.0933538	0.0785918	0.0616717	0.0451513	0.0308602	0.0196793	0.011724	0.00653107	0.00339751	0.00165428	0.000755168	0.000322275	0.000129185	4.88117e-05	1.72718e-05	5.78412e-06	1.84745e-06	5.53959e-07	1.59676e-07	4.48905e-08	1.18398e-08	3.07328e-09	7.99255e-10	1.91835e-10	4.61394e-11	1.12553e-11	2.45266e-12	5.39054e-13	1.20168e-13	2.32432e-14	4.56112e-15	9.11596e-16	1.55197e-16	2.70474e-17	4.83522e-18	7.3199e-19	1.14705e-19	1.85755e-20	2.52905e-21	3.61558e-22	5.48992e-23	7.16379e-24	1.12454e-24	2.7443e-25	1.52742e-25	
N17	3.06175e-06	7.67431e-06	2.25341e-05	6.5949e-05	0.000182891	0.000473604	0.00113981	0.00254552	0.00527116	0.0101119	0.0179648	0.0295432	0.0449429	0.0632272	0.0822345	0.0988165	0.109697	0.112474	0.10645	0.0930049	0.0750028	0.0557938	0.0382936	0.02425	0.0141577	0.00762474	0.00378924	0.00173581	0.000733939	0.000286711	0.000103299	3.44234e-05	1.06334e-05	3.03437e-06	8.04725e-07	1.99264e-07	4.57214e-08	9.84456e-09	2.00703e-09	3.80585e-10	6.88165e-11	1.20256e-11	1.95166e-12	3.07091e-13	4.74731e-14	6.71276e-15	9.27437e-16	1.26472e-16	1.54449e-17	1.85042e-18	2.19815e-19	2.31951e-20	2.45256e-21	2.66905e-22	2.73605e-23	3.23989e-24	5.09237e-25	1.37832e-25	
N18	3.02032e-18	1.60947e-17	1.08805e-16	7.20363e-16	4.52214e-15	2.68559e-14	1.51067e-13	8.05256e-13	4.071e-12	1.94939e-11	8.84213e-11	3.7904e-10	1.53421e-09	5.84814e-09	2.09768e-08	7.06268e-08	2.22993e-07	6.58361e-07	1.81229e-06	4.63108e-06	1.09643e-05	2.40158e-05	4.89896e-05	9.40869e-05	0.000173247	0.000311788	0.000557796	0.00100532	0.0018483	0.00349012	0.00669194	0.0126878	0.0230345	0.0389574	0.0604281	0.0851947	0.108323	0.12415	0.12824	0.118702	0.0989215	0.0744629	0.0501647	0.0305929	0.0170105	0.00846804	0.00385706	0.00162371	0.000609948	0.000211834	6.87308e-05	1.97291e-05	5.30133e-06	1.36406e-06	3.25882e-07	8.62156e-08	3.21888e-08	2.32964e-08	
Uncinia_uncinata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
