NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
Kobresia_simpliciuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	1.89434e-007	8.15573e-007	3.99337e-006	1.83201e-005	7.54148e-005	0.000275012	0.000884131	0.00250605	0.00626837	0.0138709	0.0272093	0.0474345	0.0735819	0.101702	0.125231	0.137349	0.133888	0.115759	0.0884122	0.059478	0.0350823	0.0181089	0.00814643	0.00319568	0.0010889	0.000323726	8.35469e-005	1.89359e-005	3.73343e-006	6.57887e-007	1.01361e-007	1.45089e-008	1.82546e-009	2.27882e-010	2.47082e-011	2.84051e-012	2.69838e-013	2.80847e-014	2.27053e-015	2.03566e-016	1.36044e-017	1.01883e-018	5.56566e-020	3.45007e-021	1.5399e-022	7.90724e-024	2.89589e-025	1.23847e-026	3.74212e-028	1.34097e-029	3.36589e-031	1.01949e-032	2.14569e-034	5.58132e-036	1.03866e-037	2.63864e-039	6.61272e-041	4.11804e-042	
N13	1.14324e-006	3.19479e-006	1.0547e-005	3.49528e-005	0.000109718	0.000319804	0.000858646	0.00211629	0.00477848	0.009874	0.018655	0.0322036	0.0507508	0.0729493	0.0955288	0.113843	0.123311	0.121279	0.108194	0.0874913	0.0640803	0.0424987	0.0255079	0.0138603	0.00681499	0.0030366	0.00122529	0.000449715	0.000149871	4.60197e-005	1.29536e-005	3.52485e-006	9.08138e-007	2.59707e-007	7.23186e-008	2.54566e-008	7.76985e-009	2.93003e-009	8.53941e-010	2.9988e-010	7.84449e-011	2.47118e-011	5.72593e-012	1.6106e-012	3.29885e-013	8.29963e-014	1.50277e-014	3.39265e-015	5.4331e-016	1.10465e-016	1.56646e-017	2.88355e-018	3.63754e-019	6.16276e-020	7.29384e-021	1.35165e-021	2.82164e-022	2.09342e-022	
Carex_pauciflora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_backii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	3.13252e-008	1.44316e-007	8.06905e-007	4.31233e-006	2.07148e-005	8.7772e-005	0.000325893	0.00105863	0.00300562	0.00745972	0.0162089	0.0309683	0.0523194	0.0786244	0.105508	0.126734	0.136203	0.130723	0.111478	0.0840695	0.0556557	0.0322483	0.0162308	0.00712358	0.00269541	0.000899584	0.0002565	6.85348e-005	1.52399e-005	3.95819e-006	7.65502e-007	2.54323e-007	4.58323e-008	1.70409e-008	2.6423e-009	8.67806e-010	1.10323e-010	2.98401e-011	3.08461e-012	6.81282e-013	5.73278e-014	1.03606e-014	7.12391e-016	1.05994e-016	5.97546e-018	7.34892e-019	3.41551e-020	3.50599e-021	1.34705e-022	1.15563e-023	3.70211e-025	2.70903e-026	7.23053e-028	4.4634e-029	1.02105e-030	5.94254e-032	1.94754e-033	4.32223e-034	
N15	9.21241e-008	2.80883e-007	1.05448e-006	4.02877e-006	1.46236e-005	4.93211e-005	0.000153333	0.000438212	0.00114953	0.00276562	0.00609566	0.0122947	0.0226589	0.0381052	0.0583877	0.0814244	0.10323	0.118887	0.124281	0.11787	0.101361	0.0790124	0.0558054	0.0357118	0.0206995	0.0108713	0.00517226	0.00223145	0.000872793	0.000310203	0.00010014	2.95244e-005	7.94176e-006	1.97729e-006	4.54401e-007	1.00204e-007	2.09478e-008	4.52604e-009	9.48865e-010	2.19067e-010	4.70354e-011	1.10407e-011	2.25256e-012	4.92549e-013	9.0404e-014	1.7717e-014	2.87363e-015	5.00388e-016	7.15067e-017	1.10761e-017	1.39682e-018	1.9344e-019	2.16909e-020	2.73894e-021	2.90104e-022	3.92765e-023	6.53453e-024	3.08751e-024	
Carex_rupestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_obtusata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	1.89451e-009	9.32171e-009	5.7556e-008	3.46048e-007	1.89783e-006	9.30172e-006	4.04473e-005	0.000155813	0.000531051	0.00159623	0.00420998	0.00970811	0.0195605	0.0345537	0.0538936	0.0750937	0.094874	0.110377	0.119219	0.119355	0.109328	0.0904176	0.0664537	0.0433034	0.0247114	0.012651	0.00567456	0.0024841	0.000967315	0.000463353	0.000184666	0.000106336	4.07782e-005	2.24052e-005	7.31434e-006	3.40119e-006	9.12025e-007	3.50905e-007	7.6856e-008	2.44594e-008	4.37534e-009	1.15536e-009	1.69076e-010	3.72451e-011	4.46677e-012	8.24524e-013	8.13297e-014	1.26953e-014	1.03274e-015	1.36873e-016	9.26349e-018	1.06664e-018	6.06233e-020	6.13338e-021	3.21679e-022	3.78533e-023	4.58249e-024	2.17124e-024	
Carex_nardina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	3.77214e-010	1.87127e-009	1.22995e-008	7.96212e-008	4.70959e-007	2.49717e-006	1.1796e-005	4.95646e-005	0.000185248	0.000615549	0.00181226	0.00469932	0.0106571	0.0210057	0.0358559	0.0531341	0.0692584	0.0817163	0.0909128	0.0986677	0.104674	0.105585	0.0978123	0.081321	0.0598677	0.0389794	0.0223751	0.0115149	0.00528927	0.00231756	0.000934325	0.000421266	0.000169997	8.9232e-005	3.47358e-005	1.87167e-005	6.32869e-006	3.13949e-006	8.90888e-007	3.90549e-007	9.25711e-008	3.51299e-008	6.95354e-009	2.25622e-009	3.72945e-010	1.02837e-010	1.42081e-011	3.32822e-012	3.84954e-013	7.67682e-014	7.45976e-015	1.27539e-015	1.04715e-016	1.55232e-017	1.12145e-018	1.64776e-019	1.98203e-020	1.165e-020	
N18	2.88949e-010	1.0197e-009	4.64163e-009	2.1884e-008	9.9634e-008	4.29055e-007	1.73362e-006	6.54415e-006	2.29996e-005	7.50676e-005	0.000226972	0.000633984	0.00162997	0.00384163	0.00826714	0.0161961	0.0288345	0.0466299	0.0685157	0.0915346	0.111224	0.122906	0.123388	0.112365	0.0926239	0.0689682	0.0462912	0.0279686	0.0151945	0.00742306	0.00326241	0.00129261	0.000462776	0.000150439	4.46034e-005	1.21623e-005	3.06721e-006	7.23336e-007	1.59893e-007	3.34909e-008	6.59906e-009	1.23692e-009	2.16415e-010	3.60442e-011	5.54311e-012	8.18629e-013	1.10727e-013	1.47198e-014	1.78005e-015	2.19321e-016	2.43113e-017	2.85748e-018	2.99385e-019	3.5062e-020	3.88858e-021	5.47018e-022	9.56316e-023	3.93427e-023	
Carex_capillacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_leptalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	1.12821e-017	7.09382e-017	6.40354e-016	5.95364e-015	5.23607e-014	4.24759e-013	3.13644e-012	2.0901e-011	1.25333e-010	6.80836e-010	3.38636e-009	1.53823e-008	6.29361e-008	2.28727e-007	7.31119e-007	2.03538e-006	4.82021e-006	9.2708e-006	1.3659e-005	1.47934e-005	1.1965e-005	8.32906e-006	6.85552e-006	8.5517e-006	1.51018e-005	3.45508e-005	0.000100624	0.000334869	0.0010987	0.00326996	0.00853252	0.0193362	0.0378051	0.0639875	0.0933113	0.118913	0.131483	0.130778	0.114734	0.0950186	0.0696886	0.0496401	0.0301566	0.0176093	0.00836121	0.00376376	0.00133999	0.000451418	0.000118743	2.97555e-005	5.78846e-006	1.08845e-006	1.59869e-007	2.37098e-008	3.00493e-009	4.83856e-010	1.13639e-010	7.46091e-011	
Uncinia_phleoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N20	1.08839e-017	6.76693e-017	6.0941e-016	5.66408e-015	4.97757e-014	4.03127e-013	2.97274e-012	1.9837e-011	1.19662e-010	6.55649e-010	3.28012e-009	1.49453e-008	6.11923e-008	2.21063e-007	6.9088e-007	1.82726e-006	3.98391e-006	6.95942e-006	9.50773e-006	1.01009e-005	8.68329e-006	6.87627e-006	6.31693e-006	8.09682e-006	1.42779e-005	3.26775e-005	9.52327e-005	0.000317683	0.0010475	0.00313714	0.00824152	0.0188005	0.0370031	0.0630103	0.0924652	0.118424	0.131697	0.131353	0.115789	0.0957725	0.0705048	0.0499594	0.0304701	0.0176634	0.00842707	0.00376124	0.00134626	0.000449025	0.00011878	2.94142e-005	5.75562e-006	1.06718e-006	1.57632e-007	2.29979e-008	2.9216e-009	4.64318e-010	1.10313e-010	8.64271e-011	
Uncinia_filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Uncinia_uncinata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N21	0.0695569	0.0986164	0.123047	0.137238	0.137706	0.125166	0.103374	0.0779823	0.0537829	0.0340576	0.0197755	0.0105784	0.00519333	0.00235799	0.000982745	0.000381963	0.000136309	4.63216e-005	1.44654e-005	4.52593e-006	1.2978e-006	4.10359e-007	1.15207e-007	3.9471e-008	1.0981e-008	3.91827e-009	1.0323e-009	3.5744e-010	8.59166e-011	2.77963e-011	6.02198e-012	1.81098e-012	3.52645e-013	9.8214e-014	1.73017e-014	4.53162e-015	7.25297e-016	1.77443e-016	2.62936e-017	6.22612e-018	8.59609e-019	1.91242e-019	2.54192e-020	5.67575e-021	7.16211e-022	1.47526e-022	1.82919e-023	3.8502e-024	4.44483e-025	8.30829e-026	9.34468e-027	1.7975e-027	1.84146e-028	3.11745e-029	3.35332e-030	7.27329e-031	1.59288e-031	1.29607e-031	
N22	1.50187e-015	2.91993e-014	5.91851e-013	1.01026e-011	1.40426e-010	1.60898e-009	1.62332e-008	1.35417e-007	8.64113e-007	4.04878e-006	1.3494e-005	3.34304e-005	8.34146e-005	0.000302707	0.00128059	0.00484062	0.0151986	0.0389779	0.080887	0.134997	0.179952	0.190747	0.159903	0.105766	0.0550052	0.0225036	0.00723443	0.00183449	0.000367338	5.8501e-005	7.42854e-006	7.59843e-007	6.27756e-008	4.24442e-009	2.35178e-010	1.08571e-011	4.16911e-013	1.36019e-014	3.74442e-016	8.94449e-018	1.82608e-019	3.30778e-021	5.17222e-023	7.33664e-025	9.03362e-027	1.02946e-028	1.01906e-030	9.49342e-033	7.66155e-035	5.90291e-037	3.93407e-039	2.5473e-041	1.44542e-043	8.30467e-046	4.48897e-048	2.70057e-050	1.71691e-052	1.48871e-054	
N23	3.25604e-015	3.44526e-014	4.69542e-013	5.89683e-012	6.45073e-011	6.0302e-010	4.75453e-009	3.13602e-008	1.73148e-007	8.13993e-007	3.42159e-006	1.4076e-005	6.12303e-005	0.000274499	0.0011552	0.00424292	0.0131099	0.0334966	0.0701226	0.119557	0.165287	0.184678	0.166365	0.120652	0.0704016	0.0330648	0.0125147	0.00382524	0.000946879	0.00019051	3.12757e-005	4.21766e-006	4.69321e-007	4.4752e-008	3.70352e-009	3.94054e-010	4.26569e-011	1.04695e-011	1.34293e-012	3.24454e-013	3.40108e-014	6.50063e-015	5.4203e-016	8.17024e-017	5.43826e-018	6.51833e-019	3.48077e-020	3.348e-021	1.44146e-022	1.12324e-023	3.91831e-025	2.49856e-026	7.09665e-028	3.74394e-029	8.75592e-031	3.99577e-032	1.05098e-033	1.28995e-034	
Carex_maritima	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	9.02777e-015	5.56152e-014	4.61937e-013	3.83896e-012	3.02815e-011	2.26314e-010	1.61542e-009	1.11097e-008	7.39645e-008	4.74892e-007	2.89754e-006	1.64143e-005	8.4082e-005	0.000380142	0.00148814	0.00497548	0.0140735	0.0334542	0.0665027	0.110134	0.1515	0.172714	0.162924	0.127057	0.0818989	0.043654	0.019263	0.0070491	0.00214411	0.000543625	0.000115258	2.05146e-005	3.077e-006	3.91616e-007	4.25021e-008	4.05638e-009	3.46287e-010	3.27829e-011	3.28894e-012	5.34435e-013	6.83375e-014	1.21043e-014	1.36499e-015	2.0238e-016	1.88697e-017	2.29778e-018	1.77037e-019	1.78356e-020	1.14068e-021	9.59636e-023	5.11919e-024	3.63113e-025	1.62472e-026	9.84247e-028	3.79122e-029	2.12551e-030	1.0204e-031	1.63003e-032	
Carex_conferta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_cephalophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	5.54545e-021	2.4129e-019	1.25958e-017	5.46605e-016	1.81868e-014	4.32222e-013	8.73229e-012	1.69548e-010	2.58728e-009	2.88347e-008	2.2985e-007	1.2814e-006	5.04557e-006	1.73782e-005	8.01181e-005	0.000455792	0.00231455	0.00939883	0.0297533	0.0726618	0.135917	0.193652	0.209194	0.170734	0.104972	0.0485493	0.0168686	0.0044112	0.000867624	0.000129891	1.47114e-005	1.35393e-006	9.61162e-008	7.87285e-009	4.75217e-010	5.38321e-011	2.80792e-012	2.7731e-013	1.02786e-014	7.14228e-016	1.84417e-017	8.98065e-019	1.64398e-020	5.72837e-022	7.58472e-024	1.93226e-025	1.88583e-027	3.58539e-029	2.62425e-031	3.79473e-033	2.11604e-035	2.3693e-037	1.02087e-039	8.99787e-042	3.04852e-044	2.19804e-046	7.66408e-049	1.05352e-050	
