NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	
Kobresia_simpliciuscula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	2.14981e-40	3.43071e-39	1.10798e-37	3.90668e-36	1.33403e-34	4.28546e-33	1.28461e-31	3.58288e-30	9.28437e-29	2.23304e-27	4.98072e-26	1.02944e-24	1.97013e-23	3.48864e-22	5.71178e-21	8.64034e-20	1.20679e-18	1.55514e-17	1.84778e-16	2.02292e-15	2.03924e-14	1.89164e-13	1.61364e-12	1.26505e-11	9.10911e-11	6.02081e-10	3.65089e-09	2.02986e-08	1.03426e-07	4.82694e-07	2.06245e-06	8.06428e-06	2.88428e-05	9.43246e-05	0.00028195	0.000770075	0.00192123	0.00437723	0.00910528	0.0172894	0.029964	0.047392	0.0684026	0.0900941	0.108292	0.118797	0.118958	0.108754	0.0907997	0.0692582	0.0482874	0.0307988	0.0179983	0.00966784	0.00480975	0.00225866	0.0010501	0.000539077	
N13	9.03546e-25	3.52393e-24	2.23806e-23	1.73257e-22	1.47812e-21	1.30041e-20	1.13409e-19	9.59557e-19	7.78836e-18	6.0285e-17	4.43587e-16	3.09715e-15	2.04955e-14	1.28444e-13	7.61817e-13	4.27386e-12	2.26672e-11	1.13598e-10	5.37684e-10	2.40249e-09	1.01291e-08	4.02765e-08	1.50976e-07	5.33264e-07	1.77403e-06	5.55617e-06	1.63756e-05	4.53988e-05	0.000118342	0.000289941	0.000667401	0.00144282	0.00292838	0.00557815	0.00996921	0.0167112	0.0262672	0.0387049	0.0534521	0.0691708	0.0838618	0.0952412	0.101311	0.100931	0.0941696	0.0822848	0.0673409	0.0516241	0.0370816	0.0249693	0.0157748	0.00936477	0.00523898	0.00277699	0.00140957	0.000699664	0.00035382	0.000196376	
Carex_pauciflora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_backii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	2.32893e-41	4.61515e-40	1.70321e-38	6.7399e-37	2.58973e-35	9.35971e-34	3.14778e-32	9.81272e-31	2.83055e-29	7.54738e-28	1.85867e-26	4.22437e-25	8.85428e-24	1.71027e-22	3.04218e-21	4.97977e-20	7.4961e-19	1.03697e-17	1.31737e-16	1.53592e-15	1.64238e-14	1.60968e-13	1.44511e-12	1.18766e-11	8.93016e-11	6.13982e-10	3.85783e-09	2.21408e-08	1.16007e-07	5.54643e-07	2.41869e-06	9.61606e-06	3.48412e-05	0.000115003	0.000345694	0.000946045	0.0023564	0.00534073	0.0110123	0.0206541	0.0352316	0.0546537	0.0770989	0.0989051	0.115386	0.12243	0.118168	0.103772	0.0829407	0.0603635	0.040034	0.0242281	0.0134147	0.00683259	0.0032395	0.00146749	0.000671531	0.000345642	
N15	7.23392e-20	1.96903e-19	9.92804e-19	6.36259e-18	4.44687e-17	3.13578e-16	2.15106e-15	1.41264e-14	8.82052e-14	5.22049e-13	2.92439e-12	1.54917e-11	7.75624e-11	3.66849e-10	1.63843e-09	6.90723e-09	2.7476e-08	1.03091e-07	3.64719e-07	1.21623e-06	3.82173e-06	1.13123e-05	3.15331e-05	8.27524e-05	0.0002044	0.000475069	0.00103874	0.00213618	0.00413106	0.00751103	0.0128375	0.0206223	0.0311328	0.0441648	0.0588672	0.0737191	0.0867315	0.0958639	0.0995438	0.0971105	0.0890088	0.0766566	0.062039	0.047189	0.0337412	0.0226843	0.0143437	0.00853359	0.00477898	0.00252075	0.0012533	0.000587996	0.000260748	0.000109635	4.40208e-05	1.7199e-05	6.88434e-06	3.20782e-06	
Carex_rupestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carex_obtusata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	1.3584e-39	2.19013e-38	6.29566e-37	1.97195e-35	6.17134e-34	1.85523e-32	5.25991e-31	1.39495e-29	3.44744e-28	7.92369e-27	1.69161e-25	3.3511e-24	6.1548e-23	1.04718e-21	1.64918e-20	2.40218e-19	3.23368e-18	4.01984e-17	4.61113e-16	4.87716e-15	4.75295e-14	4.26463e-13	3.52053e-12	2.67202e-11	1.8633e-10	1.19301e-09	7.00887e-09	3.77593e-08	1.86429e-07	8.43081e-07	3.49025e-06	1.32207e-05	4.57987e-05	0.000145031	0.000419661	0.00110919	0.00267692	0.00589744	0.0118571	0.0217519	0.0364036	0.0555746	0.0773866	0.0982906	0.113877	0.120364	0.116083	0.102185	0.0821354	0.060322	0.0405187	0.0249342	0.0141002	0.00737127	0.00360637	0.0016942	0.000805481	0.000426988	
